ratingId;moduleId;score;grade;voteScore;ups;downs
5d20343b6cf972001c81efd5;50820337;5;5.25;0;1;1
5d1c5ff08a3f6d001ca30f84;50820337;4;5.00;1;1;0
5a6f81094adcfd001aa26827;50820337;2;6.00;-1;6;7
5d297c28041f0f001c839ba3;50820337;5;6.00;0;0;0
5d1bb2f3139930001c21296b;50820337;5;5.50;0;0;0
5d1a76d020ec37001cbebf80;50820337;3;4.75;0;0;0
5d1a0f2c20ec37001cbe5b89;50820337;5;5.25;0;0;0
5d19cc2620ec37001cbdf3f9;50820337;4;5.75;0;0;0
5d19c38b20ec37001cbde4c4;50820337;4;5.75;0;0;0
5d11d86df319ef001c795a52;50820337;5;5.75;0;0;0
5c07dbd9522062001bc23fdd;50820337;1;4.75;0;0;0
5bba29129120b2001915c82e;50820337;4;6.00;0;0;0
5ba17fb2e0d2c9001903b771;50820337;5;6.00;0;0;0
5b89a4c250a40a001a936bd8;50820337;4;4.75;0;0;0
5b4341185c57d5001afa3fc9;50820337;4;5.25;0;0;0
5d3b1f2ee12b65001cfd7c40;50822268;5;5.75;3;3;0
5d24c112490ddc001c96962e;50822268;5;5.75;0;0;0
5b7f211bffbde0001a9ea7d9;50822268;4;4.75;0;0;0
5d15bbe1642f27001c085e89;50821129;3;5.25;1;1;0
5c66ea84708d8f001cd8e3bb;50821129;1;5.50;3;4;1
5c7db21c89cd96001c4fe69a;50821129;3;5.75;6;7;1
5c6c732a4da451001c79a65f;50821129;2;4.75;1;4;3
5c6a95f40f0ace001c395708;50821129;4;5.00;0;1;1
5c17d353c86872001b1d49b3;50821129;4;5.50;2;3;1
5be9b723cbe2f6001b877e00;50821129;4;5.75;1;3;2
5b16a2e64849e5001a58f163;50821129;3;5.50;7;7;0
5b0705a717dedf001a980436;50821129;3;5.25;1;1;0
5a68c3f5c9e055001ac8cc89;50821129;4;5.50;3;3;0
5d80a1e0af4767001ce44ddd;50821129;5;5.25;0;0;0
5d1b704d139930001c20e429;50821129;3;5.25;0;0;0
5d0fc01a4f5d1e001cbc8f19;50821129;1;4.00;0;0;0
5d0b647418d258001cae04ce;50821129;4;5.50;0;0;0
5d04e18e97cd24001cfc64c1;50821129;2;4.75;0;0;0
5cf83c0618dfce001cc26822;50821129;5;4.75;0;0;0
5cf61e41888ee3001ce4a46e;50821129;3;5.50;0;0;0
5ceb745034340d001c008429;50821129;5;BEST;0;0;0
5cea6fd1e0df59001c722e00;50821129;2;5.00;0;0;0
5c7524a22bcb17001c545ba4;50833102;3;5.00;0;0;0
5afd8c90db8489001a4d5cd5;50393856;1;4.75;0;0;0
5cf630a3888ee3001ce4b384;50440808;3;4.75;0;0;0
5cec636d94db91001c54b671;50440808;3;4.00;0;0;0
5d0a4442c4518e001c90f6b4;50694612;5;6.00;0;0;0
5d062089123555001c1ab6ad;50694612;5;6.00;0;0;0
5cfe48d1b9e9b9001c5c3017;50694612;5;6.00;0;0;0
5cb5acaf202f41001c251ab2;50396191;5;5.75;0;0;0
5d548137cfa4cf001c053817;50396191;5;5.75;0;0;0
5d0114758aa9a0001ce31fd9;50396191;4;5.50;0;0;0
5cb58127202f41001c24f877;50396191;5;5.25;0;0;0
5afb513cb1fa91001a2356af;50396191;5;4.50;0;0;0
5d54812dcfa4cf001c053816;50525646;5;5.25;0;0;0
5d1dcb0d3d5e6e001cf8ed21;50525646;4;5.25;0;0;0
5d1ce36f8a3f6d001ca3bce1;50525646;2;4.25;0;0;0
5c93c175c67ca1001ceee717;50525646;1;4.50;0;0;0
5b89a4d950a40a001a936bdb;50525646;4;4.75;0;0;0
5b435bad5c57d5001afa63a3;50525646;2;4.75;0;0;0
5b4340d35c57d5001afa3f19;50525646;3;5.00;0;0;0
5a9419fd8b33e8001a11ad40;50525646;2;5.25;0;0;0
5c5810b1be474e001c2cfb8a;50353784;4;5.50;0;0;0
5b876ab3866860001a9de588;50353784;4;5.50;0;0;0
5c5f6a325c462e001c13ef44;50331913;5;5.25;0;0;0
5d125f9af319ef001c7a1fce;50331913;4;5.25;0;0;0
5c4de7c6ddd2d4001c1c51b4;50331913;4;5.00;0;0;0
5d518d511aab2c001cb0b638;50591836;4;5.50;0;0;0
5a5ef246be6796001a9d800f;50591836;4;5.25;0;0;0
5b86990ffff498001aeaa8c8;50674223;4;5.25;0;0;0
5d1a156620ec37001cbe63bb;50438418;3;5.50;0;0;0
5d15e703642f27001c089f86;50438418;5;5.50;0;0;0
5b477a80ee0c17001abb3576;50438418;5;5.25;0;0;0
5b7f2176ffbde0001a9ea7e3;50438418;4;5.00;0;0;0
5d5d382231a6d7001c37b1d6;50449164;4;4.75;0;0;0
5d1cccfe8a3f6d001ca3a5bd;50923126;4;5.50;0;0;0
5c6d885da5d496001c084f90;50431595;5;5.50;0;0;0
5c58098abe474e001c2ceda6;50431595;5;5.75;0;0;0
5a7a52b48c0f1b001a2f5fcf;50431595;4;4.25;1;1;0
5cd2efdfbec757001c6639fb;50431595;5;5.00;0;0;0
5cc586c32e9d01001cab4da2;50431595;4;5.50;0;0;0
5c584c44be474e001c2d6b1c;50431595;5;5.75;0;0;0
5c580ab4be474e001c2cef87;50431595;4;4.75;0;0;0
5a8d8ae1b5b5b8001ab7bbdb;50431595;5;5.50;0;0;0
5d07744901e578001cca61c6;50591869;4;3.25;2;2;0
5d8c8665dbfbcd001c16024a;50591869;5;5.50;0;0;0
5d07985301e578001ccaa6f3;50591869;5;6.00;0;0;0
5d0ba95c18d258001cae60c8;50591869;5;5.50;0;0;0
5d1454ec00270c001cf0ab5a;50820965;2;5.50;2;2;0
5d136189994651001c034444;50820965;1;5.50;2;2;0
5b462b25af6bcc001af1db08;50820965;2;4.75;8;8;0
5d30d745cf3df9001c2df9fd;50820965;1;5.50;0;0;0
5d13d449994651001c03bcba;50820965;1;5.50;0;0;0
5c4abc930f904e001c27cc85;50820965;5;5.75;0;0;0
5b5199d39bf9bb001a51d81f;50820965;4;5.75;0;0;0
5b1fcb8a5d1f92001a97f663;50820965;5;5.75;0;0;0
5b42074f3f91bc001acf8e0e;50873013;3;6.00;1;1;0
5b3673dc52a310001aad4d23;50873013;2;6.00;3;3;0
5d2d6a0f476bd1001c95849d;50873013;3;5.25;0;0;0
5d2cdf08476bd1001c956ce0;50873013;2;5.00;0;0;0
5d14ef2500270c001cf182cd;50873013;2;5.00;0;0;0
5d0a831bc4518e001c9134f6;50873013;4;5.25;0;0;0
5ce7c8703552af001c800654;50873013;3;5.50;0;0;0
5b9f530444a2e10019c9e75b;50873013;3;5.50;0;0;0
5b747109d386c8001aa66b46;50873013;5;5.00;0;0;0
5b4ce6b03dcc0e001ab26eeb;50873013;3;4.75;0;0;0
5b3a6d665affb0001a159560;50873013;4;5.50;0;0;0
5b39eba85affb0001a14ba66;50873013;4;5.75;0;0;0
5d330201b1a942001c561353;50945567;4;4.75;0;0;0
5d3b7e1c89f9e5001c93aac7;50945567;3;5.25;0;0;0
5d2cded0476bd1001c956ccd;50945567;3;5.50;0;0;0
5d7f85c226a482001c35601a;50820371;4;BEST;1;1;0
5d7f852526a482001c355ef4;50820371;1;BEST;1;1;0
5c6a94e80f0ace001c3954dc;50820371;5;BEST;0;0;0
5c4aed1c0f904e001c28089a;50820371;4;BEST;2;2;0
5b001e95991465001acb60a0;50820371;4;BEST;3;4;1
5b1968e2881910001a325086;50820371;3;BEST;1;1;0
5d2cdef8476bd1001c956cdd;50820371;2;BEST;0;0;0
5cdd24d7a11728001ca0831d;50820371;1;BEST;0;0;0
5d26cd2bf515bb001cb094ff;50820371;3;BEST;0;0;0
5d2611be414cb8001c72a934;50820371;4;BEST;0;0;0
5d134cac994651001c03280c;50820371;1;BEST;0;0;0
5c560cf72f790f001c4ee00e;50820371;1;BEST;0;0;0
5c52c78498a84a001c652ec1;50820371;4;BEST;0;0;0
5c3b87e3595ade001cf1c81e;50820371;5;BEST;0;0;0
5c25fa4d8a02d2001c5c3e7b;50820371;4;BEST;0;0;0
5c127a7287cae7001bc23051;50820371;3;BEST;0;0;0
5be15ac1ca55cb001b39aa28;50820371;4;BEST;0;0;0
5b9f52f744a2e10019c9e746;50820371;3;BEST;0;0;0
5b7bcf4261c018001a6d97b9;50820371;1;BEST;0;0;0
5b5a43ee63021a001a2fb771;50820371;3;BEST;0;0;0
5b4ce6bc3dcc0e001ab26eee;50820371;4;BEST;0;0;0
5d2224136b30c8001cd5b0a6;50354250;2;4.00;2;2;0
5d1b4a17139930001c20af88;50354250;5;4.25;0;1;1
5be4376614aab6001b10b95b;50354250;1;4.25;0;0;0
5a670c4d917cb6001a9ca481;50354250;2;4.50;1;1;0
5e04ed014ff91d001ecaa8b5;50354250;4;5.00;0;0;0
5c4aafb20f904e001c27c2ea;50354250;4;4.50;0;0;0
5b59b47816a330001aab5778;50354250;2;5.00;0;0;0
5b2fe770bea46b001a75072a;50354250;5;5.50;0;0;0
5b2c9ec7629cb1001a76b7b0;50354250;4;5.75;0;0;0
5abad03159968b001aa37316;50354250;3;5.75;0;0;0
5a6d8294e5f761001a0fd1e9;50354250;3;5.25;0;0;0
5a68bf1fc9e055001ac8cadb;50354250;4;5.50;0;0;0
5a65facc6e7c4f001abb8582;50354250;3;5.00;0;0;0
5a62f1f6f92ac7001a6ede50;50354250;5;5.25;0;0;0
5d80d274af4767001ce4b48b;50030887;3;4.75;1;1;0
5d138c70994651001c0380b5;50030887;3;5.75;3;4;1
5d0e381ffbaaec001ce50ee8;50030887;5;null;-1;0;1
5d0cf931a2f002001c670541;50030887;2;4.25;1;1;0
5d080e43a514ad001cc9128e;50030887;4;4.50;1;1;0
5d05db02123555001c1a8bfc;50030887;4;4.5;2;3;1
5d04b0fe97cd24001cfc3c94;50030887;5;6.00;8;8;0
5d02cc32452355001c7e47be;50030887;3;4.50;2;2;0
5d036db4452355001c7ec89d;50030887;1;5.00;0;2;2
5d03623d452355001c7eb088;50030887;4;4.25;9;10;1
5d034511452355001c7e70e0;50030887;3;5.00;-1;3;4
5d029187452355001c7e247d;50030887;1;4.25;-2;2;4
5d02716a14b0c6001c9f0029;50030887;4;6.00;0;8;8
5d024bbd14b0c6001c9ec4a7;50030887;5;4.25;-11;2;13
5d0236c914b0c6001c9ea714;50030887;3;4.75;13;13;0
5d023f0e14b0c6001c9eb46b;50030887;3;4.25;1;1;0
5d022f5e14b0c6001c9e9b05;50030887;3;5.50;2;2;0
5d02289b14b0c6001c9e8c59;50030887;3;5.25;2;3;1
5d02284914b0c6001c9e8b83;50030887;1;4.00;-3;4;7
5c51fa97ccaaf5001c0c36f0;50030887;2;4.25;10;11;1
5c6c056c4da451001c793f2d;50030887;5;4.00;7;15;8
5c6c05874da451001c793f43;50030887;2;1.25;95;124;29
5c6a93a30f0ace001c3951ee;50030887;3;5.00;1;2;1
5c4f3bc2dd45db001c86b866;50030887;1;4.25;1;2;1
5c4ca135ddd2d4001c1be20a;50030887;2;4.00;1;2;1
5c497dd6aaf8a6001c7723eb;50030887;5;4.25;-6;0;6
5b7f2c7fffbde0001a9ea922;50030887;3;5.75;1;4;3
5c35fc0c0d6b09001caa5040;50030887;2;4.25;39;43;4
5a62030af92ac7001a6eb67b;50030887;5;3.75;-12;0;12
5bc850ecdd855d0019e1a6a2;50030887;2;3.75;3;3;0
5b24ee841c20fc001aa0f8f3;50030887;4;5.25;25;28;3
5b68103a1388f9001aabb6e6;50030887;1;4.25;11;15;4
5b4c646b36ebdc001a711220;50030887;1;4.25;2;2;0
5b488574ee0c17001abba7c6;50030887;1;4.00;11;11;0
5b2b63909d2efb001abae292;50030887;2;4.75;1;3;2
5b1eb5885d1f92001a97822f;50030887;4;5.00;5;6;1
5cfbb5a6b8fd9b001c2d062d;50923127;5;5.50;1;1;0
5d7f844626a482001c355d29;50923127;2;3.00;0;0;0
5d330446b1a942001c56141e;50821858;1;5.25;1;1;0
5cff687e9eda03001ce012e8;50821858;1;5.75;9;9;0
5d191673b62371001c961bbd;50821858;1;5.25;2;2;0
5c41fdd86ebd2f001c2c1144;50821858;5;5.75;0;1;1
5b1f9e965d1f92001a97d0db;50821858;5;5.75;-1;1;2
5b25fca8fa9409001a491c14;50821858;2;5.75;1;2;1
5a7adcdd8c0f1b001a2f75dd;50821858;1;5.00;2;3;1
5d7f875726a482001c3563f7;50821858;1;5.25;0;0;0
5d1a15a020ec37001cbe6405;50821858;2;5.50;0;0;0
5d15d2fc642f27001c088257;50821858;2;5.00;0;0;0
5b7f2140ffbde0001a9ea7df;50821858;5;5.25;0;0;0
5b747131d386c8001aa66b53;50821858;3;4.50;0;0;0
5d2c5f0c67168f001cf56f58;50923124;4;5.50;0;0;0
5d133fee994651001c031601;50823784;4;5.25;0;0;0
5d173e22996aef001ce02058;50525901;4;5.00;4;4;0
5cc37cd8b953b5001cc6aa5f;50525901;5;4.75;0;0;0
5c472354eacac4001cb0d929;50525901;4;4.75;0;0;0
5b4f3e021b9f7e001a2f98f6;50525901;2;5.00;0;0;0
5b34a6a6691408001a9e997b;50525901;3;5.75;0;0;0
5b1568fbbd7fa6001ab1fbcb;50525901;3;5.50;0;0;0
5d13620a994651001c0344c0;50577297;5;BEST;0;0;0
5c5cb2455112ef001c6bb629;50577297;5;BEST;-2;1;3
5b326f436f5508001adc5482;50577297;5;BEST;0;2;2
5d4720d7fad9ab001cbfb586;50577297;5;BEST;0;0;0
5b74717fd386c8001aa66b69;50577297;5;BEST;0;0;0
5b17e916696b82001a9d28c3;50577297;5;BEST;0;0;0
5b142167bd7fa6001ab1a932;50577297;4;BEST;0;0;0
5a6af015c18d85001a7d27ac;50577297;4;BEST;0;0;0
5d136234994651001c0344dc;50537185;4;5.00;0;0;0
5d0130b914b0c6001c9e0340;50537185;5;5.25;1;2;1
5d04316697cd24001cfc1267;50537185;5;5.00;1;1;0
5d022d2d14b0c6001c9e96bf;50537185;4;5.25;1;1;0
5b3c6846f07b02001a044a46;50537185;5;5.25;4;4;0
5b8fef869d9f5f001a3d89f4;50537185;5;5.00;3;3;0
5b44c5aeeff072001a63a6e0;50537185;3;5.50;0;0;0
5a60f362e9399e001ac55cb9;50537185;5;6.00;0;1;1
5d1b3070139930001c2089fd;50537185;5;5.00;0;0;0
5d1943e5b62371001c962ae2;50537185;4;6.00;0;0;0
5d0d24e6a2f002001c672aa9;50537185;5;5.00;0;0;0
5d0a761cc4518e001c912aea;50537185;4;5.50;0;0;0
5d03c836452355001c7f69fc;50537185;4;4.25;0;0;0
5c77cdf3fb5f59001c6210af;50537185;5;4.50;0;0;0
5c52a20498a84a001c64fd7c;50537185;3;5.25;0;0;0
5c4abdd00f904e001c27cd78;50537185;5;5.50;0;0;0
5b747127d386c8001aa66b4c;50537185;5;4.75;0;0;0
5b229092f83426001ad9fabb;50537185;5;5.75;0;0;0
5b51b7229bf9bb001a51df79;50537185;2;4.75;0;0;0
5a6743fc917cb6001a9cc186;50537185;5;5.25;0;0;0
5a670b9a917cb6001a9ca413;50537185;5;5.75;0;0;0
5d2c54e167168f001cf564a3;50019572;5;5.25;1;1;0
5d2731b3f515bb001cb10c10;50019572;4;5.00;4;5;1
5b16c93a696b82001a9cde70;50019572;5;5.75;3;3;0
5b4ca3583dcc0e001ab248d2;50019572;4;5.25;2;2;0
5a8e846131280b001a9fd543;50019572;5;5.25;2;2;0
5d5258d41aab2c001cb0cb6f;50019572;5;5.75;0;0;0
5d467126d98ddf001ccca7c9;50019572;4;4.00;0;0;0
5d405163434df8001c7946e0;50019572;5;5.25;0;0;0
5d2b95f667168f001cf51949;50019572;4;5.50;0;0;0
5d27429cf515bb001cb11e81;50019572;5;5.50;0;0;0
5d2755c4f515bb001cb132fc;50019572;4;5.00;0;0;0
5d2727aff515bb001cb0fe99;50019572;5;5.50;0;0;0
5d271caff515bb001cb0ecbe;50019572;5;5.50;0;0;0
5c6ff5e3ae5e8a001cbb0b64;50019572;5;5.50;0;0;0
5c6ab40e22bbc9001c035ef6;50019572;5;5.25;0;0;0
5c529d5898a84a001c64fa2c;50019572;5;5.00;0;0;0
5c478a26d5cd47001cbd68e9;50019572;3;4.75;0;0;0
5b9d2b4aef31ab0019522567;50019572;4;5.75;0;0;0
5b871107fff498001aeac79a;50019572;3;4.50;0;0;0
5b59baa616a330001aab587f;50019572;4;5.00;0;0;0
5b544e415a7ff3001a4642de;50019572;4;4.75;0;0;0
5d80a11daf4767001ce44bb2;50320949;5;5.25;0;0;0
5a65a708564c1f001a58bfca;50320949;2;5.00;0;0;0
5d0a29b1c4518e001c90d24f;50938781;5;5.50;4;4;0
5d80a16baf4767001ce44c6f;50938781;5;5.00;0;0;0
5d1d421d8a3f6d001ca3f006;50938781;5;5.00;0;0;0
5cff9d7e9eda03001ce05411;50938781;3;5.00;0;0;0
5d814cb43ef045001ca8b995;50819815;5;5.75;1;1;0
5d15fe25642f27001c08befc;50819815;4;5.50;1;1;0
5d1768ad996aef001ce036a7;50819815;4;5.50;0;0;0
5d15d6ad642f27001c0887e5;50819815;4;5.75;0;0;0
5d150c5d00270c001cf199d9;50819815;4;5.00;0;0;0
5c581139be474e001c2cfcec;50819815;4;4.25;0;0;0
5c52dd5598a84a001c6559c8;50819815;4;5.25;0;0;0
5c4b1f240f904e001c2849dc;50819815;2;4.25;0;0;0
5c49ca25aaf8a6001c779d5d;50819815;5;5.25;0;0;0
5c41e8926ebd2f001c2bf519;50819815;5;5.50;0;0;0
5b48e35521476c001a3b419c;50819815;5;5.00;0;0;0
5b48888cee0c17001abbaa0f;50819815;3;5.50;0;0;0
5a61eee7f92ac7001a6eae72;50819815;4;5.00;0;0;0
5b6024f3ad5cd4001a6cc3b4;50819815;4;4.50;0;0;0
5cf677dd888ee3001ce4ed63;50313886;4;5.75;0;0;0
5b02f7c83da3ff001ad38233;50313886;1;5.25;0;2;2
5b0e6b74b77021001a20339b;50313886;4;5.75;1;1;0
5afd99c6db8489001a4d5e06;50313886;4;5.00;0;0;0
5d13e021994651001c03c4ae;50313886;5;5.50;0;0;0
5d12273ef319ef001c79db75;50313886;5;5.00;0;0;0
5d04e15497cd24001cfc6495;50313886;4;5.25;0;0;0
5ce5474b170b12001cbd437d;50313886;5;5.00;0;0;0
5cd5afc204ccf3001c54660a;50313886;5;5.25;0;0;0
5c4ecdf2dd45db001c86160b;50313886;5;5.75;0;0;0
5c481bb9d5cd47001cbd9411;50313886;4;4.75;0;0;0
5ae2bfe5b799bf001a7f3d0b;50313886;4;5.00;0;0;0
5afb4b76b1fa91001a235651;50313886;5;5.50;0;0;0
5a85f2120a3e9c001a9daab3;50313886;5;5.50;0;0;0
5a7ea17253d53f001a5b414b;50313886;5;5.00;0;0;0
5a65a732564c1f001a58bfd9;50313886;5;5.50;0;0;0
5a63efc254f060001af5cfcd;50313886;5;5.50;0;0;0
5b295b48eeda99001a498860;50393589;4;6.00;0;0;0
5b291f36eeda99001a49453a;50393589;4;5.00;0;0;0
5d629a64f1361c001c6fd761;50393589;5;5.25;0;0;0
5d2233fc6b30c8001cd5b9ee;50393589;4;5.00;0;0;0
5d1dafc73d5e6e001cf8ba77;50393589;4;5.5;0;0;0
5c42d3646ebd2f001c2c637a;50393589;4;5.25;0;0;0
5d0c9599a2f002001c66789c;50682676;2;4.50;0;0;0
5d28b5e2041f0f001c8361f5;50821734;5;5.00;0;0;0
5c6a94c90f0ace001c3954a2;50821734;2;4.75;4;4;0
5b3fd42aa75691001a14af9e;50821734;2;5.75;3;3;0
5a822b54fbb086001a992dd1;50821734;4;4.75;1;1;0
5d0b9fa318d258001cae5635;50821734;4;5.00;0;0;0
5d0a82e2c4518e001c9134b6;50821734;3;5.50;0;0;0
5c4abe440f904e001c27cdd9;50821734;2;4.75;0;0;0
5b14299fbd7fa6001ab1aa88;50821734;1;4.75;0;0;0
5b747174d386c8001aa66b68;50821734;5;4.00;0;0;0
5b16c96a696b82001a9cde8d;50821734;2;5.50;0;0;0
5b4ce65a3dcc0e001ab26ea5;50821734;4;5.00;0;0;0
5b43300c5c57d5001afa2248;50821734;4;5.75;0;0;0
5b4310845c57d5001af9f3d8;50821734;4;5.75;0;0;0
5d2c444767168f001cf5538d;50619453;5;5.25;0;0;0
5d66ba4f824f1e001c346f42;50619453;3;5.25;0;0;0
5a6d827de5f761001a0fd1e7;50619453;4;5.00;0;0;0
5a6d8266e5f761001a0fd1e4;50619453;3;5.00;0;0;0
